Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
28,2010000028,Sergipe,2010,MULHER,"74,95","1,95","20,81","22,52","96,79","89,95","48,21","6,83","9,45","2,76","1,84","16,41","3,01","17,66","6,45","21,15","24,47","18,48","117,55","117,55","125,71","125,71","95,02","95,02","31,04","93,34","93,34","95,5","95,5","41,3","41,3","14,89","45,06","84,51","37,33","16,39","94,87","97,4","93,98","41,05","6,52","14,66","86,94","85,46","47,68","70,39",50,"45,14","36,29","44,14","34,96","32,77","10,27","107,46","199,67","329,8","583,33","1041,67","0,61","11,6","18,7","27,64","42,51","51,78","69,3","50,82","2,27","65,58","8,02","17,7","34,42",61,"25,36","16,37","526,33","59,7","2674,94","151,23","254,98","439,79","1726,44","529,82","37,16","77,75","133,82","0,72","16,19","16,34","0,49","0,19","54,54","0,51","6,61","21,0787612607","1,2475242724","46,08","33,6024756424","8,6234287244","25,560743745","61,44","46,97","15,31","11,04","42,13","82,95","89,31","94,53","811,55","0,57","6,04","19,84","52,3","52,37","63,75","18,92","30,62","27,67","13,85","17,21","85,05","83,28","28,43","97,32","99,29","10,39","3,11","41,7","54,94","2,6","32,69","23,72","46,24","1,73","7,24","0,71","38,17","70,61","7,8",6178,12433,380918,16402,81493,60757,61286,33325,789760,62288,202675,60569,727472,57938,140387,58524,587085,17373,17341,16775,91447,235228,72569,266526,1062976,796450,17058,82935,87998,102283,100857,101818,97541,88716,77952,71037,59878,48108,39790,31494,24050,18444,13017,892260,102294,62666,727300,1054860,"0,5","0,664","0,697","0,604","0,833","0,673","0,615","0,676"
28,2010000028,Sergipe,2010,HOMEM,"67,29",,"23,18","25,08","91,06","77,67","50,54","5,41","8,58","6,89","5,11","19,96","6,91","21,39","11,59","25,19","35,09","27,36","114,89","114,89","130,25","130,25","71,26","71,26","22,26","93,34","93,34","95,51","95,51","29,27","29,27","10,43","43,91","85,9","33,92","13,52","94,39","96,94","94,06","54,55","9,14","13,45","76,08","74,81","32,67","58,41","43,45","39,52","24,63","32,67","28,58","27,5","6,58","106,8","193,86","321,8",564,1006,"0,62","11,81","18,7","28,16","42,5","52,51","69,87","51,6","2,25","65,91","7,97","17,58","34,09","77,39","25,89","16,54","520,59","58,48","2686,06","149,02","250,08","429,87","1715,8","525,48","36,27","77,5","133,19","0,72","25,44","13,53","12,39","1,38","32,57","1,35","8,26","26,7797686507","1,7304664721","47,12","37,9587632485","4,609773906","22,337495737","46,34","31,56","6,69","7,46","35,84","80,04","87,23","92,73","1004,26","0,58","8,88","28,82","71,33","76,52","85,48","11,59","16,07","15,92","7,33","8,83","83,17","81,14","29,9","96,95","99,07","11,68","3,63","42,85","56,09","3,06","35,62","25,57","44,7","2,56","6,68","0,93","21,5","68,68","8,18",9409,18218,503988,16856,83991,62553,63323,51826,524141,62920,200135,60810,461221,57314,137215,57503,521900,17804,17691,17393,95277,242188,54414,281125,1005041,723916,11117,86047,91071,105888,101188,98947,91960,81662,70613,64904,54122,42704,34041,27480,19905,14208,9184,827756,105915,63215,658627,999865,"0,435","0,569","0,627","0,52","0,705","0,671","0,712","0,639"
29,2000000029,Bahia,2000,MULHER,"69,16","2,5","39,27","50,14","89,65","78,28","59,72","6,22","7,87","5,58","4,17","21,67","7,13","23,71","11,38","28,83","42,65","34,08","113,1","119,27","131,61","138,1","63,32","68,63","6,17","86,38",89,"90,15","91,98","20,96","21,97","3,48","24,78","80,31","38,55","14,33","73,78","92,47","89,18","54,21","15,14","16,07","43,44","63,8","24,44","44,45","31,84","27,95","15,3","21,74","20,62","20,28","3,27","58,37","104,24","182,13","341,62","634,43","0,65","25,55","37,6","49,51","64,89","70,94","82,59","54,41","1,68","68,87","6,68","15,45","31,13","65,34","32,57","20,65","320,28","26,9","1742,64","80,1","140,36","251,17","1104,62","336,98","34,64","66,63","102,83","0,75","20,13","14,17","0,67","0,11","57,8","0,21","5,9","19,248469114","1,6645351858","39,38","29,098604432","7,0623817907","29,5672674586","45,85","34,64","5,56","13,53","73,5","88,32","92,41","96,44","590,87","0,62","8,19",28,"53,19","48,92","60,57","33,86","43,93","36,6","23,1",26,"61,18","56,99","44,04","85,62","81,98","12,89",,"65,41","75,22","7,53","54,71","47,37","63,83",,"10,02","18,02","34,88","63,71",,59847,130361,1959095,126561,601922,444139,462730,387811,4548516,474357,1436602,475206,4074159,457833,962245,430551,3111914,131535,138540,135615,671346,1747625,411242,2063791,6608217,4544426,96850,647893,673537,738271,783330,653272,519010,474085,425902,362300,293110,246060,205089,175116,136442,106324,71626,5201585,731047,465497,4005040,6514370,"0,318","0,392","0,543","0,366","0,736","0,593","0,508","0,515"
29,2000000029,Bahia,2000,HOMEM,"61,81",,"43,94","56,1","83,78","66,95","61,38","5,24","6,86","11,4","8,88","22,52","12,78","24,22","17,49","28,13","50,66","41,68","107,07","112,78","130,84","137,08","42,32","46,62","4,67","84,57","87,33","88,88","90,77","13,2","13,88","2,75","23,78","78,03","36,79","11,06","71,14","91,1","87,59","59,03","17,69","11,87","32,88","51,63","15,52","31,57","25,88","23,94","8,94","13,2","15,21","15,89","2,87","55,15","101,51","178,86","335,11","614,91","0,66","26,25","37,82","50,17","64,88","71,71","82,76","55,81","1,58","69,72","6,45","15,03","30,28","81,07","34,63","21,63","322,6","25,43","1800,47","78,55","138,4","246,06","1124,64","340,84","34,07","65,94","102,36","0,78","36,3","13,11","10,71","0,7","29,55","0,68","7,93","30,3942553278","2,6624416808","34,81","26,3650790595","3,3995537552","27,9862667927","27,6","17,33","2,74","9,34","65,06","84,9","89,63","94,62","814,16","0,69",15,"45,55","78,8","79,51","89,58","23,1","30,32","22,85","13,23","12,96","58,22","53,92","44,86","84,45","79,81","13,56",,"65,48","76,22","8,9","58,06","49,83","61,85",,"9,28","20,19","19,05","62,43",,112549,217683,3033985,130885,614651,453601,471493,398941,4342762,481743,1462473,488053,3861019,471521,980730,439563,2880289,136373,144525,139358,691086,1787480,338625,2234111,6462033,4227922,71115,669009,694091,756171,801385,661088,499997,450126,403896,344697,276469,232132,181429,152918,115128,90818,61564,5044354,750519,477940,3815895,6398511,"0,259","0,321","0,478","0,299","0,614","0,594","0,643","0,491"
29,2010000029,Bahia,2010,MULHER,"75,64","2,05","20,41","22,06","97,77","91,32","48,44","7,93","9,1","2,86","1,7","15,56","2,31","16,69","4,45","19,92","23,97","19,36","120,55","120,55","126,81","126,81","103,11","103,11","24,47","92,88","92,88","94,68","94,68","44,13","44,13","9,28","42,33","83,81","31,6","15,89","93,74","97,22","93,68","37,31","6,53","14,52","85,32","83,36","51,43","71,6","49,78","44,89","36,18","44,5","35,15","33,06","7,49",102,193,"317,43","533,2","933,67","0,61","13,64","21,22","28,6","43,44","52,82","70,06","50,67","2,09","64,7","8,08","18,19","35,3","62,49","25,1","16,02","493,16","51,59","2499,07","147,53","249,42","421,78","1594,8","498,46","33,98","72,32","130,56","0,72","18,43","15,92","0,53","0,13","53,68","0,56","5,58","18,7048927124","1,1492479459","42,43","32,441667717","6,2130563141","29,5709386151","61,93","47,53","11,3","13,38","45,25","85,2","90,9","95,38","733,35","0,56","8,47","23,67","55,78","54,18","65,79","19,6","31,04","26,36","14,36","18,38","82,16","78,88","27,73","95,58","96,84","8,89","3,94","40,56","57,67","2,78","32,16","22,91","46,84","1,6","9,51","3,16","37,69","71,45","6,94",55691,96062,2691980,103347,522293,389648,392364,209388,5374965,405967,1316150,398875,4968998,377450,910183,370777,4058815,106695,112567,113527,607367,1535627,565786,1876775,7138640,5261865,137366,521448,584262,657965,658891,657259,666361,597929,504281,464198,402691,345639,281419,230511,182523,144445,101452,6031912,657784,405889,4968238,7092444,"0,498","0,667","0,697","0,605","0,844","0,662","0,593","0,672"
29,2010000029,Bahia,2010,HOMEM,"67,6",,"22,84","24,69","91,37","78,1","49,43","6,52","8,18","6,28","3,7","16,98","5,05","18,17","8,3","21,33","34,61","27,89","116,21","116,21","130,46","130,46","75,67","75,67","15,12","92,28","92,28","94,69","94,69","30,34","30,34","6,44","41,74","83,51","30,38","11,55","93,09","96,53","93,15","50,91","9,33","13,25","75,73","73,97","34,92","57,68","42,1","38,34","22,8","31,01","27,21","26,3","5,22","101,91","192,6","319,75",535,925,"0,62","13,94","21,26","28,85","43,37","52,6","69,99","51,39","1,94","65,34","7,76","17,74","34,66","77,08","26,48","16,83","500,43","48,6","2571,55","145,62","249,56","423,43","1633,96","508,04","32,49","71,08","128,74","0,74","29,24","13,71","12,97","0,81","29,37","1,27","7,5","25,9979595687","1,6607121549","43,26","35,324634452","3,1309347612","25,0109708438","46,14","30,91","5,54","10,06","37,84","80,76","88,67","93,98","947,42","0,58","11,78","33,81","72,52","75,85","85,17","14,51","20,42","15,71","7,76","9,16","79,9","76,28","28,09","95,1","96,04","9,84","4,51","40,8","58,26","3,47","35,09","24,35","47,48","2,42","8,8","3,96","23,94","70,44","8,52",80338,139394,3517953,105880,538825,402505,404311,322580,3757642,414573,1315493,405526,3343069,377618,900920,367427,3736355,111560,117329,117624,631828,1585226,448692,2037655,6878266,4840611,95035,538436,606386,681596,668390,647103,642500,572894,478068,439416,378264,318097,252207,206217,157729,118548,77380,5732197,681776,412339,4638082,6840574,"0,421","0,566","0,623","0,513","0,71","0,665","0,714","0,638"
31,2000000031,Minas Gerais,2000,MULHER,"73,55","2,23","26,26","28,74","94,08","84,91","52,63","6,85","9,49","1,36","1,22","12,06","2,43","13,04","3,9","15,74","17,92","13,04","101,88","109,03","109,83","115,5","79,45","90,76","12,56","87,45","90,32","92,34","94,61","42,65","44,79","7,69","21,27","77,52","28,28","9,85","72,57","94,96","90,4","30,1","4,31","12,81","72,9","85,3","51,26","60,75","38,61",33,"31,46","35,04","25,2","22,7","6,64","117,13","205,84","329,42","634,1","1125,18","0,61","9,06","15,68","24,68","38,06","48,24","63,58","49,85","2,53","65,11","8,45","18,26","34,89","66,39","23,58","15,38","543,97","68,89","2711,61","161,07","266,74","452,33","1768,08","551,8","38,66","79,58","134,36","0,67","10,1","13,38","0,74","0,14","63,69","0,2","10,68","15,3645024583","2,200241938","55,22","38,5586094284","11,3641144084","26,8155315577","52,77","38,22","10,45","5,83","60,29","82,99","88,28","94,65","802,34","0,53","7,24","35,24","60,6","50,02","62,24","39,31","39,96","27,47","16,97","17,9","89,97","87,74","31,23","92,3","95,95","4,16",,"49,88","78,73","5,04","40,63","28,2","53,28",,"7,38","4,05","41,98","54,84",,63243,189410,2963914,154003,707310,529049,533117,474868,6542010,545680,1757811,563268,5996330,558607,1212131,534920,4784199,164914,169363,164457,827137,2080127,619245,1512977,9039907,7526930,122267,794087,826369,877441,922381,835430,718934,701581,682955,594459,488948,392009,314220,271848,221093,166969,108916,7335443,872950,537495,5924998,8946247,"0,386","0,57","0,65","0,501","0,809","0,678","0,543","0,604"
31,2000000031,Minas Gerais,2000,HOMEM,"66,76",,"28,93","31,66","89,8","75,07","53,07","5,55","8,83","2,48","2,56","10,84","4,15","11,66","5,69","13,73","24,72","18,28","99,43","106,77","111,83","117,81","64,55","75,7","9,55","85,95","88,99","91,77","94,14","32,06","33,94","5,6","20,92","74,18","27,79","9,43","71,32","94,4","89,1","36,87","5,66","12,29","64,95","80,48","39,77","50,33","34,85","30,59","21,27","24,35","20,09","18,92","5,52","117,13","207,57","332,25","627,92","1122,45","0,61","9,2","15,63","24,67","37,97","48,13","63,49","50,73","2,47","65,58","8,33","18,02","34,42","80,8","24,36","15,76","552,86","68,27","2804,77","161,97","267,96","453,26","1814,24","561,65","38,07","78,97","134,29","0,68","25,75","13,62","12,36","1,16","31,07","0,8",14,"26,643263807","3,9870419175","53,4","39,2382970529","4,274425646","22,4144575112","37,16","21,91","5,21","3,57","42,62","73,67","81,72","90,71","1261,54","0,62","12,24","53,26","84,95","81,65","93,35","32,61","29,93","17,07","9,68","9,1","89,1","86,68","31,61","91,71","95,36","4,51",,"50,01","79,08","5,6","42,74","28,94","44,54",,"6,7","4,64","20,18","52,82",,110099,298025,4608099,159308,727599,544967,547507,489671,6273971,558425,1795337,578471,5715546,570877,1236912,544585,4478634,170912,175391,169054,854000,2140024,491138,1706689,8851587,7144898,79917,820626,852992,903998,944875,850462,706822,677121,654619,575901,468323,373190,288770,242750,189937,136101,85183,7103116,899555,559541,5644020,8767187,"0,349","0,493","0,593","0,439","0,696","0,681","0,761","0,615"
31,2010000031,Minas Gerais,2010,MULHER,"78,5","1,79","14,27","16,37","95,47","87,49","44,27","8,99","9,66","0,93","0,74","8,42","0,88","8,96","1,45","10,54","14,49","12,4","112,38","112,38","114,83","114,83","105,73","105,73","34,37","93,52","93,52","95,04","95,04","58,85","58,85","17,38","40,59","85,2","30,71","14,27","92,44","97,8","94,4","23,52","2,73","9,75","92,55","90,47","68,02","81,25","53,48","48,02","49,99","55,43","37,91","34,48","12,3",200,"339,88","509,83","853,33",1400,"0,55","3,49","6,35","11,11","20,57","29,37","46,55","45,35","3,39","60,84","10,67","21,95","39,16","65,49",17,"11,26","734,89","124,67","3332,58","267,3","414,5","632,39","2207,26","737,65","33,43","86,52","159,9","0,55","9,79","15,83","0,68","0,22","58,43","0,47","9,69","15,3926321848","1,5171808884","61,43","45,6189786966","9,7921108666","22,337961466","65,72","49,59","16,96","6,27","25,93","80,33","88,54","94,58","913,59","0,41","5,87","27,24","64,03","56,66","72,28","20,85","30,94","17,95","8,9","10,78","96,13","95,21","18,86","97,96","99,44","1,71","0,91","30,5","59,41","2,2","25,18","11,96","38,94","0,82","8,14","0,56","40,11","69,23","7,96",48676,140432,4124976,122014,664658,492220,503598,250136,7795235,515732,1710643,506486,7279503,506079,1194911,510782,6084592,131101,134618,134882,733736,1914126,894739,1349220,9955453,8606233,202348,627206,702961,830051,851253,859390,853105,805450,722116,702039,666388,584829,479714,376212,290172,233376,168843,8625960,829936,515463,7280561,9903885,"0,535","0,758","0,759","0,675","0,892","0,726","0,611","0,717"
31,2010000031,Minas Gerais,2010,HOMEM,"71,25",,"15,72","18,04","91,12","77,35","43,75","7,26","9,11","1,64","1,43","7,97","1,75","8,47","2,84","9,91","20,33","16,48","108,81","108,81","117,28","117,28","85,68","85,68","24,97","92,31","92,31","95,17","95,17","46,56","46,56","12,59","40,5","81,93","27,1","11,56","91,89","97,29","93,17","32,81","3,55","10,1","89,28","87,19","54,04","70,81","49,27","44,65","35,77","41,95",32,"29,86","8,72","203,86",345,510,"874,75","1420,5","0,56","3,49","6,34","10,83","20,39","28,31","46,28","46,41","3,27","60,53","10,49",22,"39,47","77,69","17,7","11,56","765,02","125,24","3550,32","275,98","440,46","668,24","2318,24","769,07","31,32","85,35","158,78","0,57","20,23","13,7","13,34","1,51","30,86","1,18","13,5","23,9305295288","2,4290640008","62,44","48,7868724461","4,40242918","17,4905072542","53,61","35,32","8,84","3,4","14,27","67,24","81,47","90,61","1349,15","0,45","8,12","37,34","79,2","78,39","89,7","17,05","20,58","9,57","4,37","4,98","95,66","94,61","18,97","97,73","99,26","1,98","1,03","30,55","59,5","2,71","26,96","12,11","33,12","1,26","7,69","0,74","25,03","68,98","9,55",69629,197325,5392336,125789,685313,508753,517444,385956,5659866,525838,1742126,517606,5134028,515209,1216288,518013,5665948,137302,139668,138933,759162,1970313,700448,1532894,9641877,8108983,127694,649660,726034,858109,868022,874104,851586,790229,694342,671738,628195,548830,441415,339165,251626,191852,129276,8265021,857672,528466,6878884,9567220,"0,493","0,677","0,701","0,609","0,771","0,733","0,818","0,727"
32,2000000032,Espírito Santo,2000,MULHER,"75,52","2,16","21,96","25,61","93,53","83,26","51,44","5,99","9,78","1,48","1,24","11,8","2,25","12,8","3,73","15,66","15,57","11,19","99,2","106,58","106,21","112,96","79,96","89,06","13,74","84,72","87,5","89,89","91,79","43,25","44,62","7,93","25,56","73,68","27,76","10,55","70,66","92,92","87,78","24,33","4,02","11,36","74,05","84,96","52,63","60,54","41,86","36,81","32,63","34,96","26,98","24,82","5,81","125,32","219,41","350,99","683,23","1221,03","0,6","7,07","11,74","22,9","34,7","46,38","60,86","49,01","2,72","64,72","8,63","18,35","35,28","68,31","22,71","15,04","573,71","78,04","2811,81","169,55","278,69","485,68","1861,75","578,09","42,69","84,91","139,39","0,65","15,71","14,1","0,64","0,13","59,22","0,21","9,27","16,33545696","2,2631042789","48,15","34,2809515368","9,1054490757","27,171649068","52,88","37,5","8,38","11,02","61,82","83,44","88,9","94,79","783,2","0,53","7,92","35,01","60,69","54,34","65,74","30,21","39,14","26,07","16,07","17,64","93,18","90,62","31,17","92,19","98,78","3,37",,"46,34","74,44","7,08","37,58","25,88","51,4",,"6,11","1,22","43,11","53,68",,12248,33832,552902,27018,126606,94147,96100,83517,1125290,97369,316163,100496,1027921,99406,218794,95548,809127,28265,29459,28275,141639,365614,93609,299117,1562426,1263309,18039,139432,141869,155835,164400,151763,129440,124669,119790,104764,83870,62597,48540,41848,34179,25479,15912,1268789,154714,96632,1017444,1547999,"0,419","0,575","0,669","0,517","0,842","0,687","0,533","0,614"
32,2000000032,Espírito Santo,2000,HOMEM,"67,08",,"24,72","28,83","86,99","71,39","52,66","5,06","9,25","2,57","2,62","9,97","3,48","10,71","4,89","12,79","22,17","16,46","97,85","105,33","108,63","115,76","67,68","76,12","11,27","84,37","87,56","90,09","92,16","34,41","35,65","6,54","24,89","73,15","27,81","8,89","69,64","92,92","87,72","31,87","5,32","11,77","67,27","80,78","41,54","53,45","39,6","35,62","23,15","26,14","22,84","21,89","5,44","125,71","218,96","350,99","682,26","1210,3","0,6","7,2","12,15","22,87","34,83","46,58","61,44","49,26","2,71","64,91","8,62","18,31","35,09","82,03","22,85","15,02","574,29","77,8","2828,82","169,78","278,15","481,81","1858,96","578,84","42,75","84,7","139,67","0,65","27,59","13,87","11,56","1,34","32,21","0,63","12,09","27,6150392073","4,3071129638","49,58","36,2139316237","4,2002561382","24,1983403955","41,55","24,42","4,95","3,61","41,31","71,8","80,15","89,61","1306,81","0,61","14,95","54,11","86,57","84,24","94,8","23,26","27,93","15,5","9,18","8,51","92,58","89,77","31,8","91,51","98,55","3,72",,"46,73","75,11","7,08","39,42","26,63","42,79",,"5,7","1,45","17,38","51,92",,23833,53035,819914,28063,130125,96810,98380,87076,1082973,98781,318754,102035,984192,100726,219973,95855,764219,29440,30200,29385,146504,375410,77586,335066,1534806,1199740,12283,145004,146662,160167,166972,151782,125382,120190,115241,101587,82511,59948,44621,37153,29979,22223,13101,1230753,159465,98020,973268,1520246,"0,396","0,504","0,607","0,465","0,701","0,687","0,783","0,634"
32,2010000032,Espírito Santo,2010,MULHER,"79,17","1,8","13,25","15,29","95,42","88,15","43,27","7,83","9,64","0,97","0,71","8,44","0,89","8,98","1,58","10,64","13,47","11,16","108,09","108,09","111,96","111,96","97,18","97,18","35,07","91,95","91,95","94,39","94,39","55,76","55,76","17,52","45,07","81,29","28,65","13,36","91,75","97,22","93,04","21,79","2,37","8,03","92,04","90,13","67,45","81,06","56,75","51,75","51,29","56,83","41,05","37,81","12,63","212,8","353,89","539,75",986,1601,"0,56","2,7","4,75","9,66","17,79","27,3","43,42","45,61","3,36","60,59","10,39","21,57","39,41","67,73","17,56","11,66","803,92","135,04","3666,41","282,65","449,51","716,82","2435,29","806,9","34,5","89,82","163,34","0,56","12,61","16,38","0,78","0,4","56,37","0,45","7,53","18,5571800564","1,7886157998","59,62","44,3511991461","8,5576201775","22,3504975751","67,03","51,47","17,03","5,75","26,08","77,2","85,85","93,12","1003,42","0,43","6,39","29,55","64,55","58,97","72,99","23,04","30,88","18,33","9,34","11,06","97,75","97,01","20,44","98,02","99,86","0,93","0,93","29,01","54,93","2,78","23,85","11,31","36,38","0,9","6,9","0,14","43,89","69,56","8,83",9510,26632,763300,23842,118598,88441,89728,48019,1384713,90868,310645,89437,1293845,89759,219777,91633,1074068,24712,25377,25264,134738,344204,139656,274866,1783734,1508868,31455,120308,129876,148837,150054,160591,161740,151970,132181,125090,117028,102862,82979,60562,45383,36114,26704,1533309,148835,90135,1294340,1775646,"0,568","0,756","0,772","0,687","0,903","0,741","0,623","0,728"
32,2010000032,Espírito Santo,2010,HOMEM,"70,32",,"14,92","17,22","88,75","75,58","43,24","6,35","9,08","1,82","1,47","7,57","1,77","8,02","2,56","9,41","20,28","16,59","106,3","106,3","114,7","114,7","82,28","82,28","24,3","91,78","91,78","94,68","94,68","46,39","46,39","12,23","44,78","80,57","25,01","9,73","90,23","96,74","92,55","31,63","3,16","8,83","87,85","86,14","55,2","72,57","53,64","49,45","38,62","44,89","36,17","34,24","9,39","218,33",364,550,"999,5","1615,5","0,56","2,63","4,7","9,39","17,31","26,32","42,49","46,26","3,31","61,1","10,3","21,35","38,9","79,5","17,96","11,86","827,34","137,11","3826,89","289,08","457,12","725,98","2526,68","831,32","31,86","89,09","162,45","0,57","20,31","14,59","13,51","2,37","32,14","1,29","10,59","25,3899250186","2,7745966264","62,3","48,7431167648","3,952576791","17,0207713555","57,29","39,29","9,39","2,64","15,21","64,37","78,71","88,73","1472,21","0,48","8,9","38,72","79,94","80,2","90,48","17,27","21,71","10,69","4,75","5,28","97,53","96,76","20,74","97,83","99,8","1,05","1,05","28,74","55,22","3,26","25,05","11,22","30,33","1,14","6,28","0,2","24,46","68,45","8,72",13673,35539,984218,24277,122155,91346,92211,73666,993381,91768,314083,90010,901613,90545,222315,92759,1004514,25456,26434,26376,139899,353822,109961,308614,1731218,1422604,20829,124133,135019,153469,151475,162608,160892,147792,126533,120050,110741,96536,77443,54566,38996,29532,20604,1472542,153541,91786,1227215,1716607,"0,536","0,68","0,707","0,628","0,755","0,745","0,833","0,734"
33,2000000033,Rio de Janeiro,2000,MULHER,"72,91","2,06","20,02","21,77","94,22","82,87","47,83","8,56","9,24","1,4","1,07","6,78","1,74","7,19","2,58","8,35","22,58","17,3","108,07","115,42","116,46","123,09","84,77","94,13","19,81","88,07","91,14","92,32","94,48","40,87","43,25","11,2","31,89","80,29","32,28","11,86","81,4","95,31","91,33","33,25","5,2","12,59","65,32","81,64","49,86","66,12","50,85","47,59","33,27","38,63","32,87","31,64","9,77","174,96","295,42","507,54","1000,45","1821,95","0,6","3,73","7,23","13,71","23,67","32,55","48,46","48,46","2,64","64,7","8,44","18,03","35,3","61,47","22,98","15,34","824,2","108,94","3994,45","238,78","395,28","711,63","2667,16","827,59","43,51","88,01","149,25","0,66","0,88","15,74","0,81","0,12","71,16","0,26","9,11","18,1904392886","2,1402417841","57,89","44,8387958106","6,4848348013","26,6188502389","63,28","46,08","14,69","1,77","41,27","72,46","80,41","90,35","1173,51","0,52","3,29","23,76","60,21","51,22","65,3","48,47","51,36","33,71","20,3","22,69","93,77","92,43","38,05","94,55","99,59","2,5",,"35,88","68,11","4,69","28,3","15,84","42,76",,"6,59","0,41","45,5","52,38",,19452,89953,2698758,117844,477565,356206,357882,361480,5708077,380946,1318229,399182,5327131,418535,937283,411381,4389848,120266,123996,120410,581481,1439992,640895,273372,7490947,7217575,124405,599828,588635,594407,659702,658527,599437,585111,597087,549595,473929,388235,294560,260999,221791,178202,116497,6239354,591641,378534,5269179,7419551,"0,509","0,575","0,69","0,552","0,799","0,745","0,627","0,652"
33,2000000033,Rio de Janeiro,2000,HOMEM,"65,52",,"22,28","24,23","89,27","72,41","48,88","6,21","8,68","2,37","1,94","5,59","2,72","5,89","3,82","6,66","29,59","22,61","106,67","113,73","118,71","125,16","72,33","81,14","16,57","88,22","91,41","92,38","94,51","32,5","34,35","8,87","31,85","81,72","32,79","11,34","81,12","95,04","91,59","42,44",7,"12,8","57,85","76,27","38,86","57,78","51,46","49,92","23,96","29,19","31,93","32,6","10,43","175,41","299,16","507,22","976,05","1757,16","0,6","3,76","7,22","13,72","23,71","32,66","48,53","49,55","2,63","65,04","8,39","17,94","34,96","76,11","23,64","15,63","827,25","108,7","4099,33","238,19","395,09","704,09","2710,71","831,02","42,93","87,83","149,59","0,67","3,78","16,71","13,38","0,6","50,66","0,93",12,"25,1312736038","3,8198243185","63,31","46,1625768982","6,2740373134","17,8511629505","55,2","35,43","10,07","0,8","24,11","58,4","71,07","85,14","1756,37","0,57","5,23","33,91","80,85","79,22","93,84","39,85","39,7","22,76","12,92","12,65","93,25","91,81","39,37","94,04","99,48","2,75",,"35,81","68,15","4,96","29,81","16,37","32,37",,"5,97","0,52","25,04","51,91",,31687,128663,3664093,122527,487146,363788,364717,374439,5063566,380517,1298170,397655,4683049,413083,917653,403000,3765396,124536,127407,124065,600896,1468559,428714,296444,6900335,6603891,62991,621320,606627,608822,656590,641580,566594,538788,537330,488168,411311,337488,246857,210146,166850,124230,74643,5610545,605757,379393,4625395,6832527,"0,515","0,504","0,635","0,508","0,675","0,745","0,825","0,656"
